area,"poly(dist, 2, raw = TRUE)",mean_mx30_grd,GeologicalOrigin,"poly(dist, 1, raw = TRUE)",model
1.4001235106656242,NA,1.4001235106656242,NA,NA,Cladogenesis volcanic islands
1.4280494538423874,NA,1.4280494538423874,NA,NA,Cladogenesis volcanic islands
1.4440106597914613,NA,1.4440106597914613,NA,NA,Cladogenesis volcanic islands
1.4628708086992583,NA,1.4628708086992583,NA,NA,Cladogenesis volcanic islands
1.4094160966309655,NA,1.4094160966309655,NA,NA,Cladogenesis volcanic islands
1.401528098478856,NA,1.401528098478856,NA,NA,Cladogenesis volcanic islands
1.439371237526243,NA,1.439371237526243,NA,NA,Cladogenesis volcanic islands
1.3719960068571728,NA,1.3719960068571728,NA,NA,Cladogenesis volcanic islands
1.4409035320239043,NA,1.4409035320239043,NA,NA,Cladogenesis volcanic islands
1.4484737040850038,NA,1.4484737040850038,NA,NA,Cladogenesis volcanic islands
1.4030326524001897,NA,1.4030326524001897,NA,NA,Cladogenesis volcanic islands
1.4255863503717183,NA,1.4255863503717183,NA,NA,Cladogenesis volcanic islands
1.4351534662869576,NA,1.4351534662869576,NA,NA,Cladogenesis volcanic islands
1.456529690718967,NA,1.456529690718967,NA,NA,Cladogenesis volcanic islands
1.5074051124413046,NA,1.5074051124413046,NA,NA,Cladogenesis volcanic islands
1.4668623063108088,NA,1.4668623063108088,NA,NA,Cladogenesis volcanic islands
1.4702244865549718,NA,1.4702244865549718,NA,NA,Cladogenesis volcanic islands
1.4590543375819625,NA,1.4590543375819625,NA,NA,Cladogenesis volcanic islands
1.4589787587850869,NA,1.4589787587850869,NA,NA,Cladogenesis volcanic islands
1.4504337746515035,NA,1.4504337746515035,NA,NA,Cladogenesis volcanic islands
1.4368295296532476,NA,1.4368295296532476,NA,NA,Cladogenesis volcanic islands
1.4341816648620107,NA,1.4341816648620107,NA,NA,Cladogenesis volcanic islands
1.3970854136797555,NA,1.3970854136797555,NA,NA,Cladogenesis volcanic islands
1.4069059094219925,NA,1.4069059094219925,NA,NA,Cladogenesis volcanic islands
1.406381823424846,NA,1.406381823424846,NA,NA,Cladogenesis volcanic islands
1.4843970744449446,NA,1.4843970744449446,NA,NA,Cladogenesis volcanic islands
1.425976384337669,NA,1.425976384337669,NA,NA,Cladogenesis volcanic islands
1.4492340672942752,NA,1.4492340672942752,NA,NA,Cladogenesis volcanic islands
1.3935006368674066,NA,1.3935006368674066,NA,NA,Cladogenesis volcanic islands
1.428206607325575,NA,1.428206607325575,NA,NA,Cladogenesis volcanic islands
1.4588349929479865,NA,1.4588349929479865,NA,NA,Cladogenesis volcanic islands
1.4913928622129113,NA,1.4913928622129113,NA,NA,Cladogenesis volcanic islands
1.438929884467804,NA,1.438929884467804,NA,NA,Cladogenesis volcanic islands
1.383993362967643,NA,1.383993362967643,NA,NA,Cladogenesis volcanic islands
1.4330756717001876,NA,1.4330756717001876,NA,NA,Cladogenesis volcanic islands
1.4046810433099188,NA,1.4046810433099188,NA,NA,Cladogenesis volcanic islands
1.4398954591223871,NA,1.4398954591223871,NA,NA,Cladogenesis volcanic islands
1.407799275289382,NA,1.407799275289382,NA,NA,Cladogenesis volcanic islands
1.4142310358402495,NA,1.4142310358402495,NA,NA,Cladogenesis volcanic islands
1.4080772234570835,NA,1.4080772234570835,NA,NA,Cladogenesis volcanic islands
1.4652477493556846,NA,1.4652477493556846,NA,NA,Cladogenesis volcanic islands
1.3921300873136115,NA,1.3921300873136115,NA,NA,Cladogenesis volcanic islands
1.4459338112409292,NA,1.4459338112409292,NA,NA,Cladogenesis volcanic islands
1.445088803553341,NA,1.445088803553341,NA,NA,Cladogenesis volcanic islands
1.429024103580164,NA,1.429024103580164,NA,NA,Cladogenesis volcanic islands
1.4236547030411664,NA,1.4236547030411664,NA,NA,Cladogenesis volcanic islands
1.4170249848136591,NA,1.4170249848136591,NA,NA,Cladogenesis volcanic islands
1.4126917615186927,NA,1.4126917615186927,NA,NA,Cladogenesis volcanic islands
1.4752202777718422,NA,1.4752202777718422,NA,NA,Cladogenesis volcanic islands
1.4289367934178596,NA,1.4289367934178596,NA,NA,Cladogenesis volcanic islands
1.4278874674785953,NA,1.4278874674785953,NA,NA,Cladogenesis volcanic islands
1.4505332533309183,NA,1.4505332533309183,NA,NA,Cladogenesis volcanic islands
1.411186198819189,NA,1.411186198819189,NA,NA,Cladogenesis volcanic islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.2406293232271195,1.2406293232271195,NA,NA,NA,Endemics all islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
1.5229696839921238,1.5698342204981206,1.0646809078579744,NA,NA,Endems volcanic islands
